11535,7007
9065,8902
11485,6897
11199,5521
1784,12290
7030,4978
6745,7000
11964,2102
11895,2094
2097,12583
12223,6710
7951,7384
13051,2669
12761,2902
1244,10699
3436,8205
6973,7102
11796,1757
12464,1378
1860,11445
7269,11030
7930,7560
12890,2920
12352,2779
394,461
3836,9503
7150,7346
10633,1345
10914,2301
3869,13806
14109,13690
8150,8331
12722,2781
12030,3306
1917,12068
4161,1806
7029,7030
4009,668
10259,1617
2715,13024
6641,9306
7965,7735
12894,1912
12336,1740
777,10158
11430,8028
7463,7853
10831,2624
11673,3294
1047,9864
7813,9710
8534,7982
13496,3283
12852,3340
3365,13289
8124,3521
7477,7829
11662,1884
11354,1719
5799,13534
12855,12352
9041,9609
12621,2591
12273,2602
1698,12872
13523,2413
10337,5250
11202,1782
394,461
1576,11330
13159,2382
7864,7554
13561,2936
13022,2898
3414,12936
2154,8622
7117,7530
6815,938
11090,1665
3745,13124
11225,8614
8445,7482
12936,2962
13008,1943
394,461
7352,7944
6582,7171
10437,1180
1537,628
14340,14391
9057,9024
8192,8275
11153,1682
11524,1555
1106,10606
10537,3011
8307,6583
10609,1804
11063,1528
2431,11679
7032,11405
7390,7768
12616,3035
12875,2770
1547,11051
9760,5438
5468,7553
11428,4195
10949,4225
1758,11481
11707,6956
4242,9894
13268,5724
12226,7239
1099,8858
6011,10260
8537,5889
10904,1705
9848,3221
11480,14054
9981,4715
10010,7511
10340,4917
10362,4851
2156,12373
12208,3056
8452,5685
9830,1140
394,461
3126,13172
7390,11581
9021,9412
10712,2026
13639,3370
1249,10639
13838,3639
6595,6614
12484,2602
13234,3416
1762,11671
4740,10420
9939,5273
13967,4085
13773,3957
394,461
924,6930
3023,7298
11157,1465
11971,1225
908,7322
1014,7370
4990,9175
13209,3172
12420,3005
1220,9096
1350,8504
6271,6747
10462,1357
9727,1347
1321,9110
7174,10858
6962,7257
11091,1557
11203,1159
659,1248
1144,9690
8127,8051
8199,1395
7374,2911
12877,13338
11834,9782
8852,8632
7512,3339
8057,3500
2767,12927
7234,7403
7989,5786
7720,8024
7108,4614
7414,7565
8739,6808
3391,12910
11958,2006
12907,13398
3998,4567
5997,6557
6102,6227
5676,5575
4053,5049
6934,7083
7306,5605
1404,7365
7485,7225
5629,7663
1217,4054
6326,6332
4274,4386
5178,5307
4376,4843
1579,5634
4909,7502
7548,6877
7747,10284
6237,6371
554,581
593,464
557,345
458,271
335,269
14500,14511
14539,14394
14503,14275
14404,14201
14281,14199
3148,8971
7216,4719
6820,4882
7078,4500
7034,4455
1002,12176
12142,9039
12985,13538
12501,5254
11966,7497
1606,11596
8042,1781
7767,7656
12126,2059
12622,1717
2272,12201
12133,6819
8486,8072
13383,2735
12664,2846
1439,11621
7567,8184
6680,7372
13063,3598
13288,3500
2128,12279
7588,8555
6804,7491
14033,4343
13584,4684
2411,12735
3466,8429
7623,7490
8954,1119
7325,985
3325,13017
7814,2402
8234,8105
14153,13943
11311,3310
2455,12795
3030,13242
7675,7631
12012,2825
12085,3139
2862,13029
12628,6454
8348,7563
13156,3365
13484,2477
3276,11470
2268,12699
3606,10759
12972,3185
13488,2783
2943,12415
6378,12114
8657,8077
13810,4069
13465,4259
1809,11941
7489,3573
7861,7722
11682,1774
12455,1371
2257,12757
2196,8663
12343,13051
14185,13814
14245,13685
3667,13690
9850,4302
7262,6213
10697,1780
10840,1011
12113,13617
11560,7158
8460,6512
11670,1834
11691,1680
1067,5687
13594,3318
1804,1270
12868,3262
10222,923
1133,10440
11993,3561
12733,13260
12483,1927
12312,1852
2437,12464
3286,8424
6097,6566
11808,2127
12904,1782
3012,13216
11018,3810
8228,7368
13587,8306
14055,5461
2001,5335
4354,9821
4865,9212
394,461
10731,858
13903,14306
7003,11319
8252,6434
13704,3593
13459,3895
1544,11380
8445,2139
11834,3776
11434,1831
11318,3201
2146,12012
12196,10140
8357,6932
12260,2617
12600,3019
954,5031
8217,3791
7159,7339
12711,2807
12993,2577
1513,11675
12111,6541
11937,12522
14340,14391
13311,4006
1939,12517
9833,6155
9299,5782
9084,5539
8808,5442
2770,12693
9899,5979
10938,5482
10154,5544
10445,5528
1097,11168
3374,8362
2133,2046
394,461
10768,2331
13108,14030
3510,10395
13162,6727
7980,8062
9628,6992
394,461
1189,830
10710,3572
7950,8706
8197,7509
1737,12922
11055,7084
9828,6081
14124,13808
14004,14286
1528,9308
11810,6647
12552,5715
1422,11133
7785,6930
1548,9502
7162,12368
10014,8029
8884,7517
11441,7645
4389,9633
4083,9583
4765,7712
1753,2570
4716,8908
3196,10819
5373,9074
12422,2484
4734,8990
5002,9324
3796,13696
7978,3493
7666,7536
7237,1210
394,461
6548,11404
11010,8460
7751,821
8476,8495
9305,9529
1557,7691
5812,9328
1251,1896
6115,8912
5833,8520
5776,8598
6302,10168
7428,8428
4536,11757
8929,9433
4020,13756
8257,2244
11898,2094
5926,6017
3455,8261
10646,12922
6644,12250
13761,8920
7584,7190
9190,7379
3742,13067
8840,6084
10417,4979
5666,6468
5326,4952
8856,6273
6660,7002
12419,5152
6932,6715
7416,6869
13474,6475
2677,8234
394,461
2277,1435
8630,3496
11317,12916
10951,12383
12357,7591
13899,7851
11519,12045
10186,1570
3725,13430
4698,13584
6410,6900
7462,6701
774,10656
8200,7269
10466,1562
8216,7689
8543,8109
8672,5357
8621,5280
8666,3603
5095,2540
8546,4683
8163,10434
11986,7160
11509,1324
8257,8275
8998,8771
1341,6549
10606,7506
13932,7444
13394,7672
10534,8931
1543,6953
10655,10232
11269,1238
13519,12912
13505,9999
5500,13733
6365,8584
7980,7972
6472,7111
7137,6819
12803,14256
6747,7460
13297,3691
8509,7999
7849,10108
3552,9971
11532,12339
9306,13347
11196,12123
12111,10994
9965,12964
11899,11953
13315,13889
12465,12742
12432,12990
4588,4113
12223,12944
12929,13521
13262,14058
13411,12547
9965,12964
11718,12093
14328,13856
13651,13077
13966,14092
554,581
593,464
557,345
458,271
335,269
14500,14511
14539,14394
14503,14275
14404,14201
14281,14199
1384,10803
6873,4543
5566,8511
10423,3097
10315,3015
4494,11723
14169,14368
7098,9301
11628,6946
11721,6541
1755,12623
7019,5373
7296,7104
12224,2336
12897,1728
2728,13099
11028,8500
7721,7959
13256,2627
13609,2513
2625,12192
11100,4498
7065,6804
13287,3262
13049,3617
2727,12544
11309,5899
7784,8127
13743,4591
13108,4486
2319,12770
3302,7098
6909,7247
10661,1295
11057,1736
3907,13952
10242,8489
8255,7414
14143,13180
13258,4219
394,461
5218,9208
6569,8327
394,461
394,461
1876,11628
5143,9373
8577,8675
13715,4153
13071,4380
2796,11493
11800,3008
6944,7036
10997,1756
11295,1290
3560,13380
12116,6551
10205,10007
12141,2018
12175,2270
3141,13432
7625,2598
6792,7387
13763,3681
12839,3338
4268,13490
7584,9794
7845,8023
13415,4203
13797,8708
1614,11971
11399,3301
6570,6973
10144,1532
11134,1564
2729,13410
11023,4773
7214,7524
12614,2751
12793,3045
1856,11962
4769,10070
6065,6412
11105,1559
11467,1603
2847,12747
9454,5555
14340,14391
14340,14391
11824,3910
1632,11566
2119,8535
7230,7146
9456,1219
10322,832
2735,12515
4240,11904
6572,7945
12168,1915
12129,1432
1848,11780
6659,7851
5915,6577
10195,3126
10584,3009
2847,13056
10903,4499
8919,4492
11751,3932
11384,3434
1934,12344
7127,9525
7327,7828
10879,1445
10822,1278
3831,13787
13537,2695
8392,8457
12113,1994
14357,14293
2010,12459
2330,8338
7308,6927
5761,926
5916,818
2897,13352
11484,6654
7612,7807
12235,1652
8449,6161
2533,12154
5918,3730
6794,7125
10515,2426
10732,2317
3336,13072
10206,5435
5288,9591
11940,2935
12586,2515
702,3607
7742,3917
6916,7293
9441,813
8893,1145
1828,12452
9513,892
14340,14391
10044,837
10102,1429
2226,9832
7390,6007
6799,6993
7488,1478
6024,5740
3810,13582
4732,9761
6239,8130
5215,9199
12285,12963
7470,7229
2353,8381
5720,6506
7206,7708
7985,6746
7619,8595
5491,5708
13924,14133
9141,8469
8454,8167
774,10406
2336,13286
5508,5891
5542,6082
5714,5915
10412,5105
6718,6552
2305,12784
6670,6480
6830,6484
2680,12753
8738,3553
2447,1838
7479,1109
428,500
12378,1357
11221,8398
3781,13891
7548,7358
8692,6666
3046,10994
14089,6642
6724,4810
2023,1246
5630,3514
13120,5517
10130,4504
1316,10950
10747,6539
10492,4734
3299,13330
7044,6604
5669,5525
669,763
4843,5651
6214,6608
6849,4730
4245,13544
7127,6426
7474,6753
3116,13292
6289,4363
5341,3366
4767,4809
6409,4450
6182,4460
9739,6256
2144,12183
12120,13230
7828,4832
1436,8169
2418,8520
3012,7679
7761,5310
6968,4063
8004,8187
7990,9986
8488,7654
1434,9033
7786,4792
4392,4587
5702,3526
3927,4644
441,417
827,705
4910,5815
7136,10594
3914,6189
9891,13754
4646,6215
1577,7948
517,1114
1034,930
2110,7692
4891,4476
8544,4708
8535,5469
5816,5584
2034,7704
8636,5520
3264,2429
4847,6757
5948,3989
5420,3761
381,416
8180,4880
5346,5396
6842,5361
1241,8985
7703,5191
7842,6304
2643,1553
4443,3895
4283,3518
6515,4551
6140,4274
7939,9793
5320,4806
4586,4757
5855,3831
2287,2091
5663,3508
2249,2310
3504,3801
394,461
2289,2852
1726,2489
2344,2608
1994,2190
2480,2464
2287,2091
374,508
2249,2310
713,451
394,461
1848,764
1940,1792
1485,656
1445,953
1905,1167
554,581
593,464
557,345
458,271
335,269
14500,14511
14539,14394
14503,14275
14404,14201
14281,14199
2997,9073
7045,4949
6552,4741
6952,4700
8015,3522
4538,11683
11617,7171
6981,9692
11609,6764
12297,6381
2652,12489
8536,2541
6883,7219
11666,1523
11988,1714
2744,13492
12499,6102
7631,7297
12706,2683
12835,1913
4054,13376
5684,8638
6301,6427
10472,1601
10563,1308
3988,13961
7354,6971
7716,7335
11603,1497
11623,1834
5434,8704
2801,4689
3642,3120
11141,1078
11963,2054
6224,10456
7910,9801
6879,9497
12106,2334
14469,14651
1684,11530
6806,13180
7988,6988
12102,2088
11619,1635
4691,12268
7117,13457
7974,8132
12592,2559
12167,2723
3778,10704
2986,7912
6143,6545
13682,3872
394,461
4661,11663
4174,11756
6790,6687
14308,14189
14340,14391
493,831
6198,5848
3266,2727
11269,1852
13350,2595
6025,13721
11573,8493
7581,7199
11757,1414
13371,2609
2505,12758
8970,2572
7141,7083
11921,1647
4915,1025
3292,13177
11386,6982
7990,7896
12510,2555
13397,7400
712,2352
10103,4654
9916,4483
4061,906
10161,4473
11280,14064
11659,12959
12073,5031
11690,5682
13687,4510
3148,10827
9204,2400
5154,4702
9274,3670
2436,814
3044,13086
10236,4653
9767,4426
12655,3210
12460,3235
2985,13634
3865,8010
8379,5556
6663,1152
11183,1656
4046,13940
12280,6396
7002,6887
12459,2269
12054,2762
2243,12170
818,510
5611,6413
12499,1471
13323,1647
3121,12952
7603,9813
7010,6616
12715,3019
13514,2571
3124,11743
8538,5272
6203,6831
12113,2559
13110,2032
3064,12690
6748,11453
7042,7192
13274,3807
13557,3821
3370,13133
4746,9641
5875,6057
13308,3876
13233,3843
4532,13603
11359,6419
14340,14391
13783,8229
13850,4862
8020,6426
5913,5809
6944,8227
11902,3624
1941,1275
7108,7313
6337,6682
6835,6598
12814,2345
13999,3926
9263,6117
9508,5684
9557,6211
9840,5959
9582,6253
9451,5622
10128,6494
9591,8930
9958,5729
9923,6893
10120,8489
7684,7134
7822,7884
11238,5756
9953,6634
9451,5622
10128,6494
9008,7691
9958,5729
8736,8402
554,581
593,464
557,345
458,271
335,269
14500,14511
14539,14394
14503,14275
14404,14201
14281,14199
2875,7827
5431,1687
5933,6258
8272,3608
8072,3508
4416,11782
9700,6358
9486,6365
9795,6415
11376,7118
2352,12636
8573,2557
7417,7525
12134,2000
12370,1649
2872,12835
12413,6539
7884,7024
12829,2988
13152,2819
1725,12156
8612,6549
6516,6637
7343,1053
5404,741
2342,12637
7068,8740
7468,7394
13011,1941
12968,1896
2599,12710
10540,4803
6404,6688
11881,2689
11817,3714
2951,13140
3575,8077
7256,6899
12310,5030
13072,3908
1295,10807
2381,8383
7267,7461
13020,1954
13593,2312
1434,12349
6450,12477
7524,8318
13343,3909
13516,3998
2884,11305
7904,1724
2523,2335
12477,2838
13503,2545
2521,13530
9384,9414
6823,6833
13261,3759
13367,4540
2113,12212
6936,5274
6551,6697
12864,1662
8017,1291
2838,13280
11618,7173
7665,7603
13328,3508
13724,4441
959,10835
3531,3281
7459,6786
10652,1547
10185,1605
1701,11769
5484,8957
7789,7935
12074,2100
12217,1914
931,4514
2977,8230
6622,7512
613,531
394,461
1658,11419
13891,14074
6917,9139
13643,7674
13847,6832
1869,11403
3569,7971
394,461
13068,1919
13566,2580
10748,13960
6523,12242
12963,12279
13078,3196
13355,3624
2468,11658
4895,8482
4918,8698
394,461
394,461
2979,11293
5264,9348
5763,8872
14096,12894
14340,14391
968,10166
10526,4789
6278,6329
10480,4748
10770,4950
1596,11280
4636,9803
12430,13110
13280,4227
13335,3717
1679,11356
6573,6401
6179,6349
12922,2966
13598,2647
2616,12735
6833,6540
7416,6882
13769,4836
13054,5070
1146,10387
5391,3091
6226,6837
12201,1462
11410,1795
2463,12712
7042,6865
7072,6650
13317,1466
13162,3600
1118,9916
7750,4020
394,461
13193,2915
12805,3333
1453,10915
10179,9481
6511,6898
13936,4016
13352,4759
3124,12006
3553,7958
5323,5341
12476,2779
13622,2508
6186,14029
12421,6265
9979,6864
13936,5965
13442,5547
9513,9193
9488,8734
9146,8426
8687,8451
8379,8793
8404,9253
8746,9560
9206,9536
14469,14482
14431,13978
3339,13777
5114,14149
14147,13555
14378,13771
4576,14440
3699,14341
8746,9560
9093,9622
9513,9193
9558,8928
9146,8426
8687,8451
8379,8793
8501,9110
4916,4427
4433,4227
4870,4176
4481,4266
13467,3697
13527,3733
12841,4289
12768,3991
8979,9620
9028,9563
9774,8976
9538,8785
9146,8426
8802,8493
8442,8675
8575,9030
4412,13749
3476,13228
13604,13898
13602,13898
13719,13620
13731,13951
